Tennis;Wicked Software;69;0;0;d64_Tennis_1987_Wicked_Software
Miner!;Cursor Magazine;69;0;0;d64_Miner_1980_Cursor_Magazine
Perry Mason: The Case of the Mandarin Murder (Disk 1 of 2 Side A);Telarium;69;0;0;d64_Perry_Mason_The_Case_of_the_Mandarin_Murder_1985_Telarium_Disk_1_of_2_Side_A
Transporter;CP Verlag;69;0;0;d64_Transporter_1990_CP_Verlag
Tetrix;576 kByte;69;0;0;d64_Tetrix_1993_576_kByte
Yahtzee;Christine Benoit;69;0;0;d64_Yahtzee_1996_Christine_Benoit
Xeno [h ASS];A&F Software;69;0;0;d64_Xeno_1986_AF_Software_h_ASS
Escape from Tiamat's Tomb;Tiamat Kam'en'ehar;69;0;0;Escape_from_Tiamats_Tomb_1993_Tiamat_Kamenehar
Elevens;Loadstar;69;0;0;Elevens_19xx_Loadstar
Fire-Galaxy;Kingsoft;69;0;0;Fire-Galaxy_1987_Kingsoft
Fire Fighter;Loadstar;69;0;0;Fire_Fighter_1991_Loadstar
Evolution;Pan Books;69;0;0;Evolution_1983_Pan_Books
Eagle Eyes;Loadstar;69;0;0;Eagle_Eyes_1991_Loadstar
Lifeflight;Commodore Disc;69;0;0;Lifeflight_1990_Commodore_Disc
Lions of the Universe;CP Verlag;69;0;0;Lions_of_the_Universe_1994_CP_Verlag
Leon [h Resource+Therapy];tware;69;0;0;Leon_19xx_-_h_ResourceTherapy
Lifeforce;CRL;69;0;0;Lifeforce_1987_CRL
Laser Battle;Melbourne House;69;0;0;Laser_Battle_1984_Melbourne_House
64 Luff v3.0;Grana;69;0;0;64_Luff_v3.0_19xx_Grana
Asteroid !;Roeske Verlag;69;0;0;Asteroid_1984_Roeske_Verlag_de
Astral Zone;Channel 8 Software;69;0;0;Astral_Zone_1983_Channel_8_Software
Baker's Game;Loadstar;69;0;0;Bakers_Game_1997_Loadstar
Balloon Lander;tware;69;0;0;Balloon_Lander_19xx_-
Barrel of Fun;Datamost;69;0;0;Barrel_of_Fun_1984_Datamost
Bee Hive;tware;69;0;0;Bee_Hive_19xx_-
Eagle Wing;Loadstar;69;0;0;Eagle_Wing_1997_Loadstar
Elidon;Orpheus;69;0;0;Elidon_1985_Orpheus
Energy;Markt & Technik;69;0;0;Energy_1991_Markt_Technik
Dougal and Dylan;Art Ravers;69;0;0;Dougal_and_Dylan_1999_Art_Ravers
Double Trouble 5 (PD)[h ASS];Binary Zone;69;0;0;Double_Trouble_5_1991_Binary_Zone_PD_h_ASS
Draw Poker;Dave Howe;69;0;0;Draw_Poker_19xx_Dave_Howe
Draw Poker;Keypunch;69;0;0;Draw_Poker_198x_Keypunch
Hagl;Markt & Technik;69;0;0;Hagl_1991_Markt_Technik
Duell-Tris;Markt & Technik;69;0;0;Duell-Tris_1992_Markt_Technik
Duell;HC;69;0;0;Duell_1984_HC_de
E.T. Puzzle;tware;69;0;0;E.T._Puzzle_19xx_-
Druid in the Woods & the Morgash Chronicles;DarkStorm;69;0;0;Druid_in_the_Woods_the_Morgash_Chronicles_19xx_DarkStorm
Dynamoid;CP Verlag;69;0;0;Dynamoid_1990_CP_Verlag
Dungeons & Dragons Aid II (FI);The Balron;69;0;0;Dungeons_Dragons_Aid_II_1987_The_Balron_FI
Flap!;Ahoy!;69;0;0;Flap_1986_Ahoy-Ion_International
Flakeshake 1k;Wolfgang72;69;0;0;Flakeshake_1k_2008_Wolfgang72
Hang-Man;tware;69;0;0;Hang-Man_19xx_-_hu
Haunted House;Alligata Software;69;0;0;Haunted_House_1983_Alligata_Software
I Play: 3D Soccer;Simulmondo;69;0;0;I_Play_3D_Soccer_1991_Simulmondo
Hacker 2 [h Triangle];Activision;69;0;0;Hacker_2_1986_Activision_h_Triangle
Bug Diver;Galactic Software;69;0;0;Bug_Diver_1983_Galactic_Software
Bridge v.1.1;tware;69;0;0;Bridge_v.1.1_19xx_-
Bomb Runner;Markt & Technik;69;0;0;Bomb_Runner_1986_Markt_Technik
Coins!;M.D. Rejhon;69;0;0;Coins_1986_Rejhon_M._D.
Depreciation Derby;tware;69;0;0;Depreciation_Derby_1984_-
The Dogstar (PD);Binary Zone;69;0;0;Dogstar_The_1997_Binary_Zone_PD
Code Hunter [h HTL];Firebird;69;0;0;Code_Hunter_1987_Firebird_h_HTL
Colorado Smith and the Lost Pyramid;Loadstar;69;0;0;Colorado_Smith_and_the_Lost_Pyramid_1992_Loadstar
Crash Race;Commodore Disc;69;0;0;Crash_Race_1987_Commodore_Disc_de
Deflection;Alpha Software;69;0;0;Deflection_1986_Alpha_Software
Death Maze 3: Atlas' Hideout;The Skull;69;0;0;Death_Maze_3_Atlas_Hideout_1999_The_Skull
Diablo;Classic Image;69;0;0;Diablo_1987_Classic_Image
Capture;Osbourne/McGraw-Hill;69;0;0;Capture_1984_Osbourne_McGraw-Hill
Collisions;Markt & Technik;69;0;0;Collisions_1993_Markt_Technik
Commodity;MaBo-Soft;69;0;0;Commodity_1988_MaBo-Soft_de
Crazy Balls;Markt & Technik;69;0;0;Crazy_Balls_1989_Markt_Technik
Dodge City;Courbois Software;69;0;0;Dodge_City_1983_Courbois_Software
Dots (FW)[h Downstairs Toilet];TND Games;69;0;0;Dots_2001_TND_Games_FW_h_Downstairs_Toilet
Dot Racer;tware;69;0;0;Dot_Racer_19xx_-
Colourgrid;Guild Publishing;69;0;0;Colourgrid_1984_Guild_Publishing
Crazy Toaster Note;tware;69;0;0;Crazy_Toaster_Note_19xx_-_de
Crimp: The Battle (FW);tware;69;0;0;Crimp_The_Battle_2005_-_FW
Cubik;Loadstar;69;0;0;Cubik_1989_Loadstar
Diamond Drop;Compute!;69;0;0;Diamond_Drop_1983_Compute
La Dama;tware;69;0;0;Dama_La_19xx_-_it
Dominator;Loadstar;69;0;0;Dominator_1999_Loadstar
The Cairo Connection [h GP];Logyk Software;69;0;0;Cairo_Connection_The_1993_Logyk_Software_h_GP
Calhoun;Markt & Technik;69;0;0;Calhoun_1988_Markt_Technik
Cetimiex (FW);Mirage Designs;69;0;0;Cetimiex_1999_Mirage_Designs_FW
Castle Belmar;P.A. Panks;69;0;0;Castle_Belmar_2005_Panks_P._A.
Cat Snatcher;Alpha Software;69;0;0;Cat_Snatcher_1988_Alpha_Software
Caverns of Carnage;tware;69;0;0;Caverns_of_Carnage_19xx_-
Charlemagne's Sword;Compute!;69;0;0;Charlemagnes_Sword_1985_Compute
Cheese;J. Hammett & Paul Bradshaw;69;0;0;Cheese_19xx_J._Hammett_Paul_Bradshaw
Captain Dynamo [h ILS];Codemasters;69;0;0;Captain_Dynamo_1992_Codemasters_h_ILS
Catch the Cat;MikroBitti;69;0;0;Catch_the_Cat_1988_MikroBitti_su
Chase;Caesar Software;69;0;0;Chase_19xx_Caesar_Software
Cavern Run;Speedy Software;69;0;0;Cavern_Run_19xx_Speedy_Software
CPU Pner;Interface Publications;69;0;0;CPU_Pner_1984_Interface_Publications
Chevalier;tware;69;0;0;Chevalier_1986_-
Apocalypse Now [h DNS];Markt & Technik;69;0;0;Apocalypse_Now_1984_Markt_Technik_h_DNS
BirdBrain;Emerald Valley Publishing;69;0;0;BirdBrain_1984_Emerald_Valley_Publishing
Be a Super Hero;M.J. Hanson;69;0;0;Be_a_Super_Hero_19xx_Hanson_M._J.
El Blagger Collecionista [h Load 'n' Run];Alligata Software;69;0;0;Blagger_Collecionista_El_1983_Alligata_Software_es_h_Load_n_Run
Jumpingjack 64;Compute!;69;0;0;Jumpingjack_64_1983_Compute
Adventure 8 The Wizard of Akryz;B. Howarth & C.J. Ogden;69;0;0;Adventure_8_The_Wizard_of_Akryz_19xx_Howarth_B._Ogden_C._J.
Alberto Sorrio LEreditiera;Eft S.R.L.;69;0;0;Alberto_Sorrio_LEreditiera_1986_Eft_S.R.L._it
Bobsled;TheFatman;69;0;0;Bobsled_2002_TheFatman
Coco-Notes;CBS Software;69;0;0;Coco-Notes_1984_CBS_Software
Color Tiles;Softdisk;69;0;0;Color_Tiles_1987_Softdisk
Corx: Rebel Racers;Starbyte Software;69;0;0;Corx_Rebel_Racers_1992_Starbyte_Software
Cosmic Chess;Sunshine Publications;69;0;0;Cosmic_Chess_1984_Sunshine_Publications
Cross TV;Loadstar;69;0;0;Cross_TV_1998_Loadstar
Dell Crossword Puzzles: Volume III;Sharedata;69;0;0;Dell_Crossword_Puzzles_Volume_III_1987_Sharedata
Diver;tware;69;0;0;Diver_19xx_-
Dackel Klatsch;Christian Schiller;69;0;0;Dackel_Klatsch_2001_Christian_Schiller
Gothik [h Triangle];Firebird;69;0;0;Gothik_1988_Firebird_h_Triangle
Fun-Stuff Pinball;tware;69;0;0;Fun-Stuff_Pinball_19xx_-_Created_with_PCS
Grandma's House;Spinnaker Software;69;0;0;Grandmas_House_1984_Spinnaker_Software
Davy Jones Locker;RIVER Software;69;0;0;Davy_Jones_Locker_19xx_RIVER_Software
Almazz;The Edge Software;69;0;0;Almazz_1985_The_Edge_Software
Alley Wars;RUN/IDG Communications;69;0;0;Alley_Wars_1990_RUN-IDG_Communications
Apple Willy;Compute!;69;0;0;Apple_Willy_1990_Compute
Alien Infiltration IV;Loadstar;69;0;0;Alien_Infiltration_IV_2000_Loadstar
Death in the Caribbean (Disk 1 of 2 Side A)[o];Microlab;69;0;0;Death_in_the_Caribbean_1984_Microlab_Disk_1_of_2_Side_A_o
Lost Robot;Markt & Technik;69;0;0;d64_Lost_Robot_1993_Markt_Technik
MazezaM;Ventzislav Tzvetkov;69;0;0;d64_MazezaM_2004_Ventzislav_Tzvetkov
Lucifer's Realm (Side A);American Eagle Software;69;0;0;d64_Lucifers_Realm_1986_American_Eagle_Software_Side_A
Paratrooper;Compute!;69;0;0;d64_Paratrooper_1984_Compute
Survivor [h Barthoukes];Synapse Software;69;0;0;d64_Survivor_1983_Synapse_Software_h_Barthoukes
Zombies;tware;69;0;0;d64_Zombies_19xx_-
Memory (1988)(Markt & Technik)(de en);tware;69;0;0;d64_Memory_1988_Markt_Technik_de-en
Soho Sex Quest;Malan;69;0;0;d64_Soho_Sex_Quest_1984_Malan
Sieg in Afrika;Simulations Canada;69;0;0;d64_Sieg_in_Afrika_1984_Simulations_Canada
Xiangqi;Markt & Technik;69;0;0;d64_Xiangqi_1988_Markt_Technik
World Class Leaderboard Holes'n Courses;Access Software;69;0;0;d64_World_Class_Leaderboard_Holesn_Courses_1987_Access_Software
Manilla;tware;69;0;0;d64_Manilla_19xx_-
Microball 4 [h ASS];Charles M. Duncan;69;0;0;d64_Microball_4_1990_Charles_M._Duncan_h_ASS
Meteor Attack;tware;69;0;0;d64_Meteor_Attack_19xx_-
Marauder;Hewson;69;0;0;d64_Marauder_1988_Hewson
Turtle Jump;Romik Software;69;0;0;d64_Turtle_Jump_1984_Romik_Software
15 Pietnastka;R-Pils;69;0;0;15_Pietnastka_19xx_R-Pils
Castle of Spirits;Loadstar;69;0;0;Castle_of_Spirits_1988_Loadstar
Dame;tware;69;0;0;Dame_1989_-
Death Star;Rabbit Software;69;0;0;Death_Star_1983_Rabbit_Software
Deathly Adventure (FI);Toni Luode;69;0;0;Deathly_Adventure_19xx_Toni_Luode_FI
Crillion '93;Markt & Technik;69;0;0;Crillion_93_1993_Markt_Technik
Breakers (Disk 1 of 2 Side A);Broderbund;69;0;0;Breakers_1986_Broderbund_Disk_1_of_2_Side_A
Dungeon of Chaos;M. Stehr;69;0;0;Dungeon_of_Chaos_2006_Stehr_M.
Chase;Interface Publications;69;0;0;Chase_1984_Interface_Publications
Color Hunter (PD);P.Diehm;69;0;0;Color_Hunter_19xx_P.Diehm_de_PD
Castle Nightmare;Markt & Technik;69;0;0;Castle_Nightmare_1984_Markt_Technik
Hermetic (Side A);Markt & Technik;69;0;0;Hermetic_1993_Markt_Technik_Side_A
Draw Poker;Activision;69;0;0;Draw_Poker_1985_Activision
Eis Und Feuer (Disk 1 of 3 Side A);Nightridersoft;69;0;0;Eis_Und_Feuer_1985_Nightridersoft_de_Disk_1_of_3_Side_A
Dow Jones;Nosferatu;69;0;0;Dow_Jones_1986_Nosferatu
Darkhold;Loadstar;69;0;0;Darkhold_1987_Loadstar
Auto Rallye!;tware;69;0;0;Auto_Rallye_19xx_-
Backgammon [h ASS];Commodore Disc;69;0;0;Backgammon_1989_Commodore_Disc_h_ASS
Berty II;Commodore Disc;69;0;0;Berty_II_1989_Commodore_Disc_de
La Banda;Stars;69;0;0;Banda_La_1985_Stars_es
Biblet Basher (PD);Binary Zone;69;0;0;Biblet_Basher_1996_Binary_Zone_PD
Asteroid Death Ship;Interface;69;0;0;Asteroid_Death_Ship_1984_Interface
Escape Route: The Adventures of Eric Hawthorne (Side A);Creative Pixels;69;0;0;Escape_Route_The_Adventures_of_Eric_Hawthorne_1992_Creative_Pixels_Side_A
Enchanter: West Front to Apse;P.A. Panks;69;0;0;Enchanter_West_Front_to_Apse_1995_Panks_P._A.
Dus Dan;Sunshine Publications;69;0;0;Dustbin_Dan_1984_Sunshine_Publications
Football;Keypunch;69;0;0;Football_1985_Keypunch
Escape from Metropolis (FW);TND Games;69;0;0;Escape_from_Metropolis_2003_TND_Games_FW
Escape from Atlantis;tware;69;0;0;Escape_from_Atlantis_19xx_-
Eye Intro [h TLF];tware;69;0;0;Eye_Intro_19xx_-_h_TLF
Fight Night [o];U.S. Gold;69;0;0;Fight_Night_1985_U.S._Gold_o
Draw Poker;Ben Elizer;69;0;0;Draw_Poker_1982_Ben_Elizer
Draw Poker;John Almon;69;0;0;Draw_Poker_1983_John_Almon
Drop Down (FW);TND Games;69;0;0;Drop_Down_2001_TND_Games_FW
Adventure 3: Arrow of Death I;B. Howarth;69;0;0;Adventure_3_Arrow_of_Death_I_19xx_Howarth_B.
Grand Prix Challenge;RUN/IDG Communications;69;0;0;Grand_Prix_Challenge_1990_RUN-IDG_Communications
Minesweep v2.0;Zarko Zivanov;69;0;0;d64_Minesweep_v2.0_2002_Zarko_Zivanov
Samurai;Markt & Technik;69;0;0;d64_Samurai_1988_Markt_Technik
Super 8-Way Slot Machine;Loadstar;69;0;0;d64_Super_8-Way_Slot_Machine_1995_Loadstar
Zilch;Incubus/TSR;69;0;0;d64_Zilch_19xx_Incubus-TSR
Pool Billiard;Coomodore;69;0;0;d64_Pool_Billiard_1983_Coomodore
Sunny Shine (Disk 1 of 2 Side A);Electronic Arts;69;0;0;d64_Sunny_Shine_1990_Electronic_Arts_Disk_1_of_2_Side_A
Leaping Larry;Krypton Force;69;0;0;Leaping_Larry_1985_Krypton_Force
Flip It;Markt & Technik;69;0;0;Flip_It_1994_Markt_Technik
Hot Wheels;Markt & Technik;69;0;0;Hot_Wheels_1984_Markt_Technik
Caverns of Geehonk;Ahoy!;69;0;0;Caverns_of_Geehonk_1987_Ahoy-Ion_International
The Caves;Michael K. Bonnycastle;69;0;0;Caves_The_19xx_Michael_K._Bonnycastle
Battlefield;Markt & Technik;69;0;0;Battlefield_1988_Markt_Technik
Cyber Zone;R. Fowkes;69;0;0;Cyber_Zone_1983_R._Fowkes
Automata;D. Kinder;69;0;0;Automata_1994_Kinder_D.
Asteroid;Interface Publications;69;0;0;Asteroid_1983_Interface_Publications
Astrobot II;CBI;69;0;0;Astrobot_II_1988_CBI
Air Defender;Brand Software;69;0;0;Air_Defender_1988_Brand_Software
Amazing Facts II;M.D. Rejhon;69;0;0;Amazing_Facts_II_1986_Rejhon_M._D.
Astro-Grover;Hi Tech Expressions;69;0;0;Astro-Grover_1987_Hi_Tech_Expressions
Asteroid Lander;Your Computer/Business Press International;69;0;0;Asteroid_Lander_1984_Your_Computer-Business_Press_International
Bomber;Elcomp Publishing;69;0;0;Bomber_1984_Elcomp_Publishing
Bankraid;Commodore User;69;0;0;Bankraid_1984_Commodore_User
A Bear's Night Out (Disk 1 of 2);D. Dyte;69;0;0;Bears_Night_Out_A_1997_Dyte_D._Disk_1_of_2
Castle Eldor;P.A. Panks;69;0;0;Castle_Eldor_200x_Panks_P._A.
Chip;Markt & Technik;69;0;0;Chip_1988_Markt_Technik
Connect 4 [h ASS];DJB SHibley;69;0;0;Connect_4_19xx_DJB_SHibley_h_ASS
Chopper 1 [t +5 + cr TRD & WFP];Compute!;69;0;0;Chopper_1_1986_Compute_t_5_cr_TRD_WFP
Cracker in Space II;J. Granberg;69;0;0;Cracker_in_Space_II_1988_Granberg_J.
Carpet Solitaire (PD);Binary Zone;69;0;0;Carpet_Solitaire_19xx_Binary_Zone_PD
Castle Skullord;Samurai Software;69;0;0;Castle_Skullord_1984_Samurai_Software
Centropods;Comm Data;69;0;0;Centropods_1983_Comm_Data
Chuck-a-Luck;B. Hart;69;0;0;Chuck-a-Luck_2003_Hart_B.
Connection;CP Verlag;69;0;0;Connection_1993_CP_Verlag
Connect 4;CP Verlag;69;0;0;Connect_4_1990_CP_Verlag
Basen;Peter Adams;69;0;0;Basen_19xx_Peter_Adams_de
Darts Das Wurfspiel;tware;69;0;0;Darts_Das_Wurfspiel_19xx_-_de
Dodge Cars;Roger D. Burge;69;0;0;Dodge_Cars_19xx_Roger_D._Burge
Deathmaster: The Dungeons of Death;Deekster Productions;69;0;0;Deathmaster_The_Dungeons_of_Death_1987_Deekster_Productions
Death Wake [h Softrunner];Quicksilva;69;0;0;Death_Wake_1985_Quicksilva_h_Softrunner
Deja Vu (Disk 1 of 2 Side A);Ariolasoft;69;0;0;Deja_Vu_1985_Ariolasoft_de_Disk_1_of_2_Side_A
Desert Trader;Loadstar;69;0;0;Desert_Trader_1987_Loadstar
Crasher (PD)[h Laser];Mikkel Jakobsen;69;0;0;Crasher_1991_Mikkel_Jakobsen_PD_h_Laser
Crosca;BB;69;0;0;Crosca_1995_BB
Cube;The Best89;69;0;0;Cube_1989_The_Best89
Cubis;Markt & Technik;69;0;0;Cubis_1988_Markt_Technik
Stationfall;Infocom;69;0;0;d64_Stationfall_1987_Infocom
The Enchanted Castle;Abacus;69;0;0;Enchanted_Castle_The_1985_Abacus
The Dragon's Seven Riddles;Loadstar;69;0;0;Dragons_Seven_Riddles_The_1985_Loadstar
Eliza Das sprechende Programm (19xx)(Gunther Jansa)(de en);tware;69;0;0;Eliza_Das_sprechende_Programm_19xx_Gunther_Jansa_de-en
Duet;Street Games;69;0;0;Duet_19xx_Street_Games
Defcon;tware;69;0;0;Defcon_19xx_-
Derby Dash;Cascade Games;69;0;0;Derby_Dash_1984_Cascade_Games
Encounter;Severn;69;0;0;Encounter_1984_Severn
Double Trouble Pinball (PD);Binary Zone;69;0;0;Double_Trouble_Pinball_19xx_Binary_Zone_PD
Kung-Fu II: Sticks of Death;Melbourne House;69;0;0;Kung-Fu_II_Sticks_of_Death_1985_Melbourne_House
Fighter;A. Persson;69;0;0;Fighter_198x_Persson_A.
Grand Prix [h ASS];Ellis Horwood;69;0;0;Grand_Prix_1984_Ellis_Horwood_h_ASS
Karate Champ [h SPG];Data East;69;0;0;Karate_Champ_1985_Data_East_h_SPG
Hells Bells;Input 64;69;0;0;Hells_Bells_1984_Input_64
The Game of Life;d Kinder;69;0;0;Game_of_Life_The_1990_David_Kinder
Dots (FW);TND Games;69;0;0;Dots_2001_TND_Games_FW
Heavy Metal Solid (FW);TND Games;69;0;0;Heavy_Metal_Solid_2001_TND_Games_FW
Helicopter Pilot;tware;69;0;0;Helicopter_Pilot_19xx_-
League Soccer '91;M. Peterson;69;0;0;League_Soccer_91_1991_M._Peterson
Labrinth (PD);Fred Wachtel;69;0;0;Labrinth_19xx_Fred_Wachtel_PD
Lost Dutchman's Gold;The Guild Adventure Software;69;0;0;Lost_Dutchmans_Gold_19xx_The_Guild_Adventure_Software
The 1991 World Cup Knockout [h ACR];ET Software;69;0;0;1991_World_Cup_Knockout_The_1991_ET_Software_h_ACR
Backgammon [h ASS];Nroman J. Wazaney Jr.;68;0;0;Backgammon_19xx_Nroman_J._Wazaney_Jr._h_ASS
Bump!;Markt & Technik;68;0;0;Bump_1988_Markt_Technik
Bushranger;tware;68;0;0;Bushranger_19xx_-
Bomber;Active Developments;68;0;0;Bomber_1992_Active_Developments
Blumen;HC Mein Home-Computer;68;0;0;Blumen_1984_HC_Mein-Home_Computer_de
Il Bruco Malefico;J.Soft S.R.L.;68;0;0;Bruco_Malefico_Il_1985_J.Soft_S.R.L._it
Attacker;Cascade Games;68;0;0;Attacker_1984_Cascade_Games
Blox;Magna Media;68;0;0;Blox_1992_Magna_Media
Junkyard (Side A);Renegade Systems;68;0;0;Junkyard_1983_Renegade_Systems_Side_A
Dice Master;B. Fisher;68;0;0;Dice_Master_19xx_Fisher_B.
Eric der Wikinger;Peter Diehm;68;0;0;Eric_der_Wikinger_1990_Peter_Diehm_de
Erben des Throns v2.00 (Side A);German Design Group;68;0;0;Erben_des_Throns_v2.00_1992_German_Design_Group_de_Side_A
Donkey Dong [h ASS];Gods;68;0;0;Donkey_Dong_19xx_Gods_h_ASS
Draughts;Stack Computer Services;68;0;0;Draughts_1983_Stack_Computer_Services
Draw Poker;Alpha Software;68;0;0;Draw_Poker_1986_Alpha_Software
Driving Game;PSW;68;0;0;Driving_Game_19xx_PSW
Droid Muncher;General Masters;68;0;0;Droid_Muncher_1983_General_Masters
Droga Morska do Indii;Mary Jean Winter, Darek Swiergiel & Sebastian Krupa;68;0;0;Droga_Morska_do_Indii_19xx_Mary_Jean_Winter_Darek_Swiergiel_Sebastian_Krupa_pl
Crucigrama;Stars;68;0;0;Crucigrama_1985_Stars_es
Compendium of Games;Interface Publications;68;0;0;Compendium_of_Games_1984_Interface_Publications
Crazy Dream 3;Peter Liepa & Marek Roth;68;0;0;Crazy_Dream_3_19xx_Peter_Liepa_Marek_Roth
Crash;Commodore Disc;68;0;0;Crash_1988_Commodore_Disc_de
Cyberworld (Side A);Progressive Peripherals & Software;68;0;0;Cyberworld_1984_Progressive_Peripherals_Software_Side_A
Alien Infiltration III;Loadstar;68;0;0;Alien_Infiltration_III_2000_Loadstar
Alien City Blitz (PD);Binary Zone;68;0;0;Alien_City_Blitz_1984_Binary_Zone_PD
Alien Blaster;tware;68;0;0;Alien_Blaster_19xx_-
Anaconda;Your Commodore;68;0;0;Anaconda_1984_Your_Commodore
Andromeda III;Softlands;68;0;0;Andromeda_III_1984_Softlands
Adventure System;Data Becker GmbH;68;0;0;Adventure_System_1984_Data_Becker_GmbH_de
Alley Oops;Artworx Software;68;0;0;Alley_Oops_1983_Artworx_Software
Amazin';Guild Publishing;68;0;0;Amazin_1984_Guild_Publishing
Color Game;Iceout Games;68;0;0;Color_Game_2006_Iceout_Games
Connect 'Em;Compute!;68;0;0;Connect_Em_1986_Compute
Cows & Bulls;Loadstar;68;0;0;Cows_Bulls_1984_Loadstar
Deflect;tware;68;0;0;Deflect_198x_-
Cheeky Twins;Markt & Technik;68;0;0;Cheeky_Twins_1993_Markt_Technik
Chomper Man;Mogul Communications;68;0;0;Chomper_Man_1983_Mogul_Communications
Dasher;Markt & Technik;68;0;0;Dasher_1985_Markt_Technik
Crystals of Zong [h NO];Cymbal Software;68;0;0;Crystals_of_Zong_1983_Cymbal_Software_h_NO
Laserblaster;Alpha Software;68;0;0;Laserblaster_1983_Alpha_Software
Leopard;tware;68;0;0;Leopard_19xx_-_it
Dylan Dog (Side A);Simulmondo;68;0;0;Dylan_Dog_1992_Simulmondo_it_Side_A
Hunchback II: Quasimodo's Revenge [h Load 'n' Run];Ocean;68;0;0;Hunchback_II_Quasimodos_Revenge_1986_Ocean_es_h_Load_n_Run
Bee 52 Picture [h Amnesia];Codemasters;68;0;0;Bee_52_Picture_1992_Codemasters_h_Amnesia
Baffles;Compute!;68;0;0;Baffles_1993_Compute
Boxing Champion;Simulmondo;68;0;0;notfound.png
The Duell [h ASS];Hansi Wissenbach;68;0;0;Duell_The_1991_Hansi_Wissenbach_h_ASS
The Duel;Paradize Software;68;0;0;Duel_The_1995_Paradize_Software
Defuzion II (FW);TND Games;68;0;0;Defuzion_II_2000_TND_Games_FW
Duell;Tronic Verlag;68;0;0;Duell_1985_Tronic_Verlag_de
Deadly Mansion;Monstics;68;0;0;Deadly_Mansion_1989_Monstics
Deuces;Loadstar;68;0;0;Deuces_19xx_Loadstar
Gun-Runner;n Raeburn;68;0;0;Gun-Runner_1986_Gavin_Raeburn
Grand Ouvert;Marcus Eyssel;68;0;0;Grand_Ouvert_19xx_Marcus_Eyssel_de
Jujitsu;Compute!;68;0;0;Jujitsu_1986_Compute
Hullu Tiedemies Eli Reportterin Arkipaivaa (FI);Janne Pyykko;68;0;0;Hullu_Tiedemies_Eli_Reportterin_Arkipaivaa_19xx_Janne_Pyykko_FI
Island of Spies;Real Software;68;0;0;Island_of_Spies_19xx_Real_Software
Megamania 1k;tware;68;0;0;d64_Megamania_1k_2002_-
Warm Up;Genias;68;0;0;d64_Warm_Up_1991_Genias
Mansion;Loadstar;68;0;0;d64_Mansion_1998_Loadstar
Yogi Bear & Friends in the Greed Monster;Hi-Tec Software;68;0;0;d64_Yogi_Bear_Friends_in_the_Greed_Monster_1990_Hi-Tec_Software
4 Times Revlex;Markt & Technik;68;0;0;4_Times_Revlex_1992_Markt_Technik
Caccia Pericolosa;Edicola;68;0;0;Caccia_Pericolosa_19xx_Edicola_it
Charlie and the Jugs;Your Computer/Business Press International;68;0;0;Charlie_and_the_Jugs_1985_Your_Computer-Business_Press_International
Chopper Run (PD);Howard Campbell;68;0;0;Chopper_Run_19xx_Howard_Campbell_PD
Chase;Micro Text Publications;68;0;0;Chase_1984_Micro_Text_Publications
Amazing Adventure;The Guild Adventure Software;68;0;0;Amazing_Adventure_1991_The_Guild_Adventure_Software
Amphibian;Syrinx;68;0;0;Amphibian_1983_Syrinx
Chomper;Gold Disk;68;0;0;Chomper_1987_Gold_Disk
Cizzy Doo II;BB;68;0;0;Cizzy_Doo_II_1994_BB_de
Earthquake;Mogul Communications;68;0;0;Earthquake_1983_Mogul_Communications
Escape-Man;Iceout;68;0;0;Escape-Man_2006_Iceout
Faces v.2.2;Angels;68;0;0;Faces_v.2.2_19xx_Angels
The Eigth Crime;Damian Steele;68;0;0;Eigth_Crime_The_1993_Damian_Steele
Descent into Chaos;tware;68;0;0;Descent_into_Chaos_19xx_-
Fantasia;SVS;68;0;0;Fantasia_1987_SVS_de
Astro Chase [h Jedi];First Star;68;0;0;Astro_Chase_1984_First_Star_h_Jedi
Bellringer;Geir Straume;68;0;0;Bellringer_2003_Geir_Straume
Battlefield (1988)(Markt & Technik)(de en);tware;68;0;0;Battlefield_1988_Markt_Technik_de-en
Berries;Compute!;68;0;0;Berries_1994_Compute
Futball Bundesliga Das grosse Geschaeft;tware;68;0;0;Futball_Bundesliga_Das_grosse_Geschaeft_19xx_-_de
The Golden Voyage;Commodore;68;0;0;Golden_Voyage_The_1983_Commodore
Blackjack [h XP64];Editoriale Video;68;0;0;Blackjack_1985_Editoriale_Video_h_XP64
Blackjack Basic Strategy;Jeffrey Sherwood;68;0;0;Blackjack_Basic_Strategy_19xx_Jeffrey_Sherwood
Blue Wonder;Blupi;68;0;0;Blue_Wonder_19xx_Blupi
Bric;Loadstar;68;0;0;Bric_1994_Loadstar
Bridge Player II;Sagittarian Software;68;0;0;Bridge_Player_II_1984_Sagittarian_Software
Blackjack;Wusel;68;0;0;Blackjack_2000_Wusel_de
Bomber;Gunter Fassl;68;0;0;Bomber_19xx_Gunter_Fassl_de
Boomerang;Compute!;68;0;0;Boomerang_1989_Compute
Buon Natale;J.Soft S.R.L.;68;0;0;Buon_Natale_1985_J.Soft_S.R.L._it
Brickbusters;Ahoy!;68;0;0;Brickbusters_1986_Ahoy-Ion_International
Bottle Neck;Michael Riley;68;0;0;Bottle_Neck_1992_Michael_Riley
Baby Blues [h CP Verlag];Virgin Games;68;0;0;Baby_Blues_1990_Virgin_Games_h_CP_Verlag
